Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00005	 0.00011	 0.00002	 0.00020	 0.01668	 0.00001	 0.00001	 0.00000	 0.00000		195.992643	-2555.195662
1001	 0.00002	 0.00009	 0.00001	 0.00009	 0.01572	 0.00000	 0.00000	 0.00000	 0.00000		204.607423	-2615.465237
2002	 0.00006	 0.00009	 0.00003	 0.00015	 0.01660	 0.00000	 0.00001	 0.00000	 0.00000		192.592666	-2527.619029
3003	 0.00004	 0.00029	 0.00002	 0.00035	 0.01614	 0.00001	 0.00001	 0.00000	 0.00000		190.507494	-2668.125942
4004	 0.00007	 0.00017	 0.00005	 0.00019	 0.01551	 0.00001	 0.00001	 0.00000	 0.00000		192.148874	-2581.462621
5005	 0.00004	 0.00012	 0.00004	 0.00019	 0.01629	 0.00000	 0.00001	 0.00000	 0.00000		190.316962	-2519.979090
6006	 0.00003	 0.00012	 0.00002	 0.00019	 0.01618	 0.00000	 0.00001	 0.00000	 0.00000		195.870372	-2572.119957
7007	 0.00002	 0.00008	 0.00001	 0.00012	 0.01822	 0.00000	 0.00000	 0.00000	 0.00000		203.636815	-2517.263580
8008	 0.00001	 0.00002	 0.00001	 0.00008	 0.01672	 0.00000	 0.00000	 0.00000	 0.00000		227.701170	-2579.166919
9009	 0.00001	 0.00002	 0.00000	 0.00016	 0.01614	 0.00000	 0.00000	 0.00000	 0.00000		212.426117	-2663.440153
10010	 0.00000	 0.00001	 0.00000	 0.00007	 0.01725	 0.00000	 0.00000	 0.00000	 0.00000		235.824897	-2529.719136
11011	 0.00001	 0.00004	 0.00000	 0.00005	 0.01565	 0.00000	 0.00000	 0.00000	 0.00000		212.156223	-2569.127363
12012	 0.00000	 0.00001	 0.00000	 0.00007	 0.01703	 0.00000	 0.00000	 0.00000	 0.00000		225.174027	-2594.104966
13013	 0.00000	 0.00001	 0.00000	 0.00005	 0.01594	 0.00000	 0.00000	 0.00000	 0.00000		216.926673	-2627.140127
14014	 0.00001	 0.00004	 0.00000	 0.00007	 0.01793	 0.00000	 0.00000	 0.00000	 0.00000		206.583417	-2557.850773
15015	 0.00000	 0.00001	 0.00000	 0.00006	 0.01712	 0.00000	 0.00000	 0.00000	 0.00000		226.299982	-2516.633375
16016	 0.00000	 0.00001	 0.00000	 0.00002	 0.01644	 0.00000	 0.00000	 0.00000	 0.00000		226.278454	-2603.828733
17017	 0.00000	 0.00001	 0.00000	 0.00004	 0.01666	 0.00000	 0.00000	 0.00000	 0.00000		228.865834	-2545.609848
18018	 0.00000	 0.00001	 0.00000	 0.00006	 0.01530	 0.00000	 0.00000	 0.00000	 0.00000		224.974399	-2565.776520
19019	 0.00000	 0.00001	 0.00000	 0.00004	 0.01739	 0.00000	 0.00000	 0.00000	 0.00000		218.145700	-2624.173197
20020	 0.00000	 0.00001	 0.00000	 0.00004	 0.01391	 0.00000	 0.00000	 0.00000	 0.00000		222.206132	-2672.924216
21021	 0.00000	 0.00001	 0.00000	 0.00005	 0.01767	 0.00000	 0.00000	 0.00000	 0.00000		234.289293	-2538.224857
22022	 0.00000	 0.00001	 0.00000	 0.00001	 0.01476	 0.00000	 0.00000	 0.00000	 0.00000		238.702778	-2612.963305
23023	 0.00000	 0.00003	 0.00000	 0.00005	 0.01699	 0.00000	 0.00000	 0.00000	 0.00000		217.691628	-2527.507956
24024	 0.00000	 0.00001	 0.00000	 0.00009	 0.01656	 0.00000	 0.00000	 0.00000	 0.00000		220.301440	-2613.270883
25025	 0.00001	 0.00002	 0.00000	 0.00011	 0.01650	 0.00000	 0.00000	 0.00000	 0.00000		221.634332	-2578.408729
26026	 0.00002	 0.00014	 0.00001	 0.00007	 0.01670	 0.00000	 0.00000	 0.00000	 0.00000		199.890272	-2554.479796
27027	 0.00004	 0.00011	 0.00002	 0.00007	 0.01619	 0.00000	 0.00000	 0.00000	 0.00000		194.662784	-2561.822471
28028	 0.00008	 0.00014	 0.00003	 0.00017	 0.01534	 0.00001	 0.00001	 0.00000	 0.00000		187.756037	-2595.246776
29029	 0.00006	 0.00018	 0.00002	 0.00004	 0.01763	 0.00001	 0.00001	 0.00000	 0.00000		188.240398	-2608.106413
